user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP11077,veer.sekhon76,Veer Sekhon,sales,Manager,warehouse,WS-11077,dev26700,inactive,27/03/2023,29/03/2023 19:58,manager704
EMP10837,,Samesh Bedi,customer_support,Specialist,,WS-10837,dev 84202,active,1593911160,,manager473
EMP10681,ABDUL.MANNAN92,Abdul Mannan,support,Manager,work_from_home,WS-10681,,active,2025-12-10 11:20:50,,manager566
EMP11715,harinakshi.kohli18,Harinakshi Kohli,support,Consultant,remote,WS-11715,,active,1583005720,NA,manager396
EMP12352,ojas.shere59,Ojas Shere,operations,Specialist,warehouse,VDR-12352,dev91479,open,19/08/2024,NA,manager342
EMP12617,hemangini.sundaram15,Hemangini Sundaram,legal,Manager,,LPT-12617,,open,12-11-2020 01:50:40 AM,not available,NA
EMP12361,  ethan.jani95  ,Ethan Jani,legal,Administrator,warehouse,WS-12361,DEV-90800,active,13/12/2023,,manager212
EMP12197,qasim.rout20,Qasim Rout,people_team,Officer,data_center,LPT-12197,DEV-61366,on_leave,03/05/2021 03:26,NA,manager276
EMP11148,bhanumati.mukhopadhyay71,Bhanumati Mukhopadhyay,human_resources,Executive,branch_office,,dev79935,active,05-01-2020 10:48:43 AM,NA,  manager384  
EMP10574,forum_devi62,Forum Devi,marketing,Analyst,work_from_home,WS-10574,DEV-48393,active,23/01/2020 10:12,not available,manager293
EMP10050,  zayan.pandit56  ,Zayan Pandit,procurement,Specialist,regional_office,WS-10050,DEV-70946,active,30-Sep-2025 02:25:05,not available,manager584
EMP10853,,Nitesh Kara,legal,Manager,,LPT-10853,dev 44205,open,2022/12/29,NA,manager846
EMP11982,parth.raval73,Parth Raval,human_resources,Administrator,head_office,VDR-11982,dev50579,active,27/08/2021,NA,unknown
EMP11823,maanas.mangal75,Maanas Mangal,human_resources,Trainee,work_from_home,WS-11823,dev66807,open,2020/04/22,,manager661
EMP10833,jagdish.bhatia80,Jagdish Bhatia,human_resources,Specialist,head_office,VDR-10833,DEV-54150,active,1729886237,NA,NA
EMP11115,ISHAAN.PRABHAKAR11,Ishaan Prabhakar,marketing,Officer,data_center,LPT-11115,dev 65572,active,2026-03-20T12:12:04,not available,  manager609  
EMP11166,gauri.dass35,Gauri Dass,research_development,Consultant,remote,VDR-11166,DEV20009,inactive,,2022/07/06,
EMP12518,RUSHIL.KURUVILLA99,Rushil Kuruvilla,compliance,Director,,WS-12518,,active,07-Jun-2024 10:28:21,,manager926
EMP11906,abeer.palla55,Abeer Palla,marketing,Administrator,warehouse,LPT-11906,dev92424,active,12/02/2025,,manager465
EMP10971,chavvi.loyal80,Chavvi Loyal,research_development,Manager,regional_office,WS-10971,DEV-85882,open,,NA,NA
EMP12701,BAGHYAWATI.NORI89,Baghyawati Nori,research_development,Analyst,branch_office,WS-12701,DEV-62232,open,2022-11-30 16:54:12,,NA
EMP10399,dipta.date61,Dipta Date,human_resources,Administrator,,WS-10399,,active,2025-08-15 18:43:09,,manager757
EMP12559,tristan.agarwal66,Tristan Agarwal,legal,Executive,branch_office,WS-12559,dev59724,on_leave,,not available,manager375
EMP12368,  lohit.sarma91  ,Lohit Sarma,marketing,Administrator,,WS-12368,,open,17/04/2022 17:45,,
EMP10019,vasana_bhasin70,Vasana Bhasin,sales,Administrator,data_center,VDR-10019,,active,2024-05-27T01:15:07,NA,manager353
EMP10684,kashish_sarin22,Kashish Sarin,brand_team,Consultant,warehouse,VDR-10684,dev 26697,open,2023-06-14T10:08:20,not available,
EMP10035,tamanna.karan84,Tamanna Karan,call_center,Analyst,regional_office,VDR-10035,dev49240,terminated,,NA,manager218
EMP12914,TIMOTHY.DOSHI94,Timothy Doshi,sales_team,Engineer,remote,WS-12914,,active,21-Feb-2024 13:18:04,not available,manager857
EMP10524,zarna.bora26,Zarna Bora,call_center,Officer,regional_office,WS-10524,DEV-29603,active,1625463204,,
EMP12455,devansh.deshmukh67,Devansh Deshmukh,operations,Engineer,,VDR-12455,DEV-86221,active,14/07/2024 15:36,,manager489
EMP10920,LAKSHIT.DIVAN84,Lakshit Divan,legal,Engineer,remote,LPT-10920,DEV-14845,active,26-Apr-2023 16:01:33,not available,manager857
EMP11841,gaurav.gala79,Gaurav Gala,information_technology,Engineer,work_from_home,LPT-11841,dev 61231,blocked,2024/03/03,05-30-2025 05:08:16 AM,manager638
EMP11890,zansi.baria53,Zansi Baria,procurement,Administrator,remote,LPT-11890,DEV-90790,inactive,2021/01/22,25/03/2023 12:36,manager609
EMP10537,kiaan.hari8,Kiaan Hari,accounts,Trainee,data_center,LPT-10537,dev 36438,inactive,05-28-2024 08:18:32 PM,07-20-2024 01:21:22 AM,
EMP11705,arin.bir11,Arin Bir,operations,Trainee,work_from_home,LPT-11705,dev 68547,active,21-Sep-2024 03:30:43,,manager554
EMP10472,ARYAN.GOUR66,Aryan Gour,brand_team,Officer,work_from_home,WS-10472,dev82559,active,16/09/2021 03:22,not available,manager831
EMP10245,netra.mitter48,Netra Mitter,procurement,Engineer,,LPT-10245,dev 72676,open,05-12-2026 03:09:01 AM,,unknown
EMP10784,charles.kohli47,Charles Kohli,legal,Executive,regional_office,WS-10784,DEV-58448,open,2020-02-07 21:00:41,not available,  manager459  
EMP11409,anay.din8,Anay Din,procurement,Trainee,warehouse,LPT-11409,dev18751,open,2024-10-03T05:41:59,not available,
EMP12537,girindra.peri83,Girindra Peri,people_team,Analyst,,WS-12537,,open,24-May-2025 16:13:22,NA,
EMP10154,GAGAN.PANDEY3,Gagan Pandey,operations,Executive,work_from_home,,,inactive,2023/01/29,2023/07/12,manager703
EMP11686,ekani.bhat62,Ekani Bhat,operations,Trainee,remote,WS-11686,dev 51087,active,2026/05/03,not available,manager701
EMP10625,dominic.loyal90,Dominic Loyal,supply_chain,Administrator,head_office,WS-10625,dev95820,terminated,2020-07-25T21:53:29,15/11/2022 20:15,manager775
EMP12962,meghana.sethi13,Meghana Sethi,human_resources,Administrator,,LPT-12962,DEV-13579,active,2024-02-01 13:11:31,not available,manager422
EMP11346,anirudh.ahuja57,Anirudh Ahuja,human_resources,Officer,,LPT-11346,DEV36744,active,27-Feb-2023 18:33:39,,NA
EMP10569,wridesh.bedi4,Wridesh Bedi,information_technology,Consultant,work_from_home,WS-10569,,open,2024-08-06 12:52:35,not available,
EMP12546,  reva.nayak73  ,Reva Nayak,information_technology,Analyst,work_from_home,WS-12546,dev 38336,open,2020-10-04 23:45:27,,manager897
EMP11758,naksh.madan88,Naksh Madan,procurement,Trainee,branch_office,VDR-11758,DEV-68283,inactive,1608999349,03-04-2022 04:09:50 AM,manager719
EMP11816,alexander.dhar96,Alexander Dhar,finance,Administrator,data_center,LPT-11816,DEV28653,active,2021-12-06 11:40:37,NA,NA
EMP12065,dev.barad20,Dev Barad,procurement,Analyst,remote,LPT-12065,DEV-91082,active,11/09/2025 22:43,not available,manager491
EMP10127,,Ryan Tella,finance,Director,regional_office,LPT-10127,,open,1652928973,NA,manager479
EMP11491,zarna.mandal21,Zarna Mandal,sales,Trainee,,LPT-11491,dev 10902,open,2025-10-19 23:21:55,,manager987
EMP12006,,Ladli Dada,legal,Manager,,LPT-12006,DEV68653,open,2025-09-06T00:27:15,not available,manager414
EMP10980,imaran.dayal67,Imaran Dayal,procurement,Executive,head_office,LPT-10980,,inactive,10-04-2024 03:36:32 AM,not available,  manager300  
EMP10051,ekbal.malhotra95,Ekbal Malhotra,finance,Manager,,VDR-10051,dev97012,active,07/11/2022 09:26,not available,manager869
EMP10190,anjali.ganesan67,Anjali Ganesan,brand_team,Manager,,,dev20345,active,14/07/2021 15:48,NA,manager428
EMP11139,ranveer.rattan17,Ranveer Rattan,operations_dept,Consultant,regional_office,WS-11139,DEV87189,active,28-Feb-2023 11:55:44,NA,manager382
EMP10992,charita.kala61,Charita Kala,procurement,Manager,branch_office,VDR-10992,,open,1750996878,NA,unknown
EMP10699,yatan.randhawa50,Yatan Randhawa,operations,Engineer,branch_office,WS-10699,DEV-89242,active,03-27-2024 05:16:31 PM,not available,
EMP10606,hemani.bose33,Hemani Bose,operations,Trainee,,WS-10606,,active,,NA,manager630
EMP10180,BHAVIKA.SUBRAMANIAN78,Bhavika Subramanian,support,Director,head_office,WS-10180,dev 41147,active,05-28-2020 08:27:24 AM,not available,manager754
EMP10301,abeer.bhatnagar33,Abeer Bhatnagar,finance,Director,work_from_home,WS-10301,DEV-19694,open,01-31-2025 05:10:46 PM,not available,  manager510  
EMP12544,jason.memon54,Jason Memon,finance,Manager,warehouse,WS-12544,dev35767,active,08-16-2024 05:18:42 AM,not available,  manager110  
EMP12860,isha.mand56,Isha Mand,mktg,Engineer,branch_office,LPT-12860,,on_leave,10/03/2022 06:41,NA,NA
EMP11060,charan.dua15,Charan Dua,research_development,Specialist,work_from_home,LPT-11060,dev 34331,active,18-May-2026 21:46:12,NA,manager877
EMP10842,  mason.garg83  ,Mason Garg,information_technology,Trainee,work_from_home,LPT-10842,DEV17251,inactive,09-17-2020 06:14:25 PM,01/04/2023 13:10,
EMP12964,samarth.patla52,Samarth Patla,legal,Engineer,branch_office,VDR-12964,DEV78066,active,2021-02-25 13:17:26,not available,unknown
EMP12565,vanya.atwal53,Vanya Atwal,operations,Administrator,data_center,LPT-12565,dev 29403,active,2020-01-31 05:23:52,NA,manager270
EMP11069,vihaan.oak52,Vihaan Oak,procurement,Manager,remote,WS-11069,,on_leave,1765607329,,NA
EMP12524,dominic.talwar30,Dominic Talwar,supply_chain,Consultant,work_from_home,LPT-12524,dev 12832,open,2024-11-21 21:00:08,NA,
EMP12205,avni.sani5,Avni Sani,information_technology,Engineer,regional_office,LPT-12205,DEV-69905,inactive,1686359268,NA,manager936
EMP11243,,Hema Agate,compliance,Consultant,,WS-11243,DEV35971,open,14/03/2024 14:24,NA,manager381
EMP10016,jacob.ranganathan48,Jacob Ranganathan,finance,Officer,,VDR-10016,dev 10074,open,2024/02/27,not available,manager471
EMP11694,abhiram.badal81,Abhiram Badal,mktg,Specialist,data_center,VDR-11694,DEV25970,open,2024-07-03 12:34:35,not available,manager842
EMP10546,bhanumati.ranganathan44,Bhanumati Ranganathan,human_resources,Officer,,WS-10546,,active,17-Nov-2024 11:06:49,NA,  manager864  
EMP10658,NITESH.GARG36,Nitesh Garg,operations,Officer,data_center,VDR-10658,dev37504,active,16-Mar-2025 14:02:07,NA,
EMP12787,sachi.sane26,Sachi Sane,cs,Trainee,branch_office,LPT-12787,DEV70243,open,2022-07-15 16:37:19,NA,manager929
EMP12818,henry.nori8,Henry Nori,sales_team,Analyst,branch_office,WS-12818,DEV27728,open,2022/03/25,,manager805
EMP11504,qabil.sharma49,Qabil Sharma,information_technology,Manager,,LPT-11504,DEV-50541,active,2021-04-11 07:24:41,NA,manager896
EMP10959,  ira.bhatnagar90  ,Ira Bhatnagar,information_technology,Manager,data_center,WS-10959,dev35295,active,2021-11-19 05:47:07,,manager876
EMP12331,janani.dugar16,Janani Dugar,cs,Executive,work_from_home,LPT-12331,DEV-59955,active,13/02/2020 23:48,,manager259
EMP10797,harita.koshy69,Harita Koshy,procurement,Consultant,work_from_home,LPT-10797,DEV11690,open,2022-05-24 08:01:45,not available,manager596
EMP10225,AAHANA.RAMA22,Aahana Rama,call_center,Specialist,work_from_home,WS-10225,DEV-29369,inactive,2022-01-22 11:29:04,2022-12-29 21:53:18,manager551
EMP12074,QADIM.MALLICK75,Qadim Mallick,innovation,Analyst,,VDR-12074,dev32849,active,18/05/2021 14:16,,manager352
EMP11799,kamya.ganesan47,Kamya Ganesan,legal,Analyst,,WS-11799,,terminated,,2023-09-21T20:36:11,manager475
EMP12485,kamya.deo83,Kamya Deo,support,Specialist,branch_office,,DEV-14906,open,21/04/2024,NA,manager279
EMP11090,pahal.bajwa31,Pahal Bajwa,legal,Trainee,remote,VDR-11090,,on_leave,07-21-2025 04:04:10 AM,,  manager894  
EMP12277,luke.puri22,Luke Puri,human_resources,Director,warehouse,VDR-12277,DEV15827,open,05-20-2026 10:48:28 AM,,
EMP12085,,Samarth Kanda,sales,Analyst,,LPT-12085,dev10643,active,31/12/2023 12:56,,manager803
EMP11693,madhav.murthy19,Madhav Murthy,sales,Officer,data_center,,dev 64571,active,2022-08-14 22:43:00,not available,
EMP11045,anjali.bhalla61,Anjali Bhalla,research_development,Director,,VDR-11045,DEV-66810,open,06/02/2024 12:34,,  manager490  
EMP10469,kavya.pandit75,Kavya Pandit,research_development,Officer,work_from_home,,DEV-85832,active,2021-02-02 20:50:23,not available,manager773
EMP10954,BALENDRA.CHADA93,Balendra Chada,support,Administrator,data_center,LPT-10954,DEV90012,open,15/09/2022 22:27,,NA
EMP11270,pallavi.prashad61,Pallavi Prashad,human_resources,Analyst,work_from_home,LPT-11270,dev84352,open,22/06/2022 01:04,not available,unknown
EMP12735,irya.mall82,Irya Mall,brand_team,Specialist,branch_office,LPT-12735,dev 25459,active,2020/07/01,not available,MANAGER977
EMP10639,gabriel.dugal63,Gabriel Dugal,innovation,Executive,branch_office,LPT-10639,,active,1783066135,not available,NA
EMP12863,darsh_bera88,Darsh Bera,research_development,Director,,VDR-12863,dev31410,active,1629673983,not available,unknown
EMP11218,karan.goda65,Karan Goda,marketing,Administrator,regional_office,WS-11218,,inactive,2023-07-12 11:30:18,07-18-2023 10:30:35 PM,
EMP11158,ikshita.sampath2,Ikshita Sampath,information_technology,Executive,branch_office,LPT-11158,DEV-45082,active,1746249010,NA,  manager911  
EMP11415,nihal.varkey79,Nihal Varkey,finance,Executive,branch_office,WS-11415,dev10032,active,11/06/2020,not available,manager926
EMP12934,GAURAV.BAINS91,Gaurav Bains,procurement,Administrator,work_from_home,VDR-12934,dev36659,active,29-Oct-2023 07:40:41,,manager853
EMP11527,,Varsha Gulati,human_resources,Trainee,branch_office,VDR-11527,dev 19697,open,1774452087,NA,MANAGER255
EMP12113,akshay.dugal56,Akshay Dugal,accounts,Consultant,,VDR-12113,DEV98652,active,,NA,manager710
EMP11300,,Ekantika Venkataraman,information_technology,Specialist,data_center,LPT-11300,,on_leave,1703439657,NA,unknown
EMP12952,chakrika.ratta76,Chakrika Ratta,innovation,Officer,warehouse,WS-12952,dev 87286,inactive,10-25-2021 07:21:56 PM,1637357931,manager697
EMP11603,nicholas.tara41,Nicholas Tara,human_resources,Specialist,branch_office,VDR-11603,dev55657,active,26-Jun-2025 20:08:50,NA,unknown
EMP10160,leena.dhar76,Leena Dhar,information_technology,Consultant,warehouse,LPT-10160,,open,04-26-2020 08:11:59 PM,,manager951
EMP11704,abeer.goel2,Abeer Goel,marketing,Administrator,,,DEV48810,active,17/07/2025 13:25,not available,manager531
EMP10956,devika.contractor43,Devika Contractor,information_technology,Executive,,LPT-10956,DEV-89794,open,30/01/2020 18:13,NA,  manager523  
EMP11190,yuvraj.mistry78,Yuvraj Mistry,support,Consultant,data_center,LPT-11190,,active,21-Apr-2025 01:20:59,,
EMP10877,amara.sawhney88,Amara Sawhney,human_resources,Director,remote,VDR-10877,,inactive,22/04/2021 18:19,2025/03/22,NA
EMP11919,aachal.tara39,Aachal Tara,legal,Executive,regional_office,LPT-11919,dev30849,active,2020-01-24 16:23:48,not available,manager135
EMP11884,RANBIR.BOBAL52,Ranbir Bobal,information_technology,Administrator,data_center,LPT-11884,dev96231,active,2026-04-21T11:59:53,not available,manager170
EMP12200,  yatan.panchal49  ,Yatan Panchal,human_resources,Analyst,,VDR-12200,DEV92756,open,,not available,NA
EMP10098,maya.yadav97,Maya Yadav,innovation,Trainee,work_from_home,LPT-10098,dev36680,active,,NA,unknown
EMP12912,chaitaly.seshadri29,Chaitaly Seshadri,marketing,Officer,,WS-12912,dev 96684,open,11/11/2023 21:44,,
EMP12557,brinda.sibal86,Brinda Sibal,human_resources,Consultant,,VDR-12557,,active,1693228357,,  manager514  
EMP10253,FORUM.SHARMA83,Forum Sharma,legal,Consultant,data_center,WS-10253,dev 59479,active,2025-10-22T04:03:52,,NA
EMP10103,ira.mohanty76,Ira Mohanty,procurement,Trainee,,LPT-10103,DEV68529,open,2022-12-08 06:18:23,not available,manager881
EMP11445,urvashi_dugar39,Urvashi Dugar,procurement,Officer,branch_office,VDR-11445,,open,11-01-2022 01:14:56 AM,NA,
EMP11443,xavier.sarma77,Xavier Sarma,operations,Trainee,,WS-11443,DEV49344,active,1640732045,not available,
EMP11648,PARTH.VARMA79,Parth Varma,marketing,Consultant,regional_office,WS-11648,dev 72800,terminated,2021-04-20T18:47:26,05-13-2024 04:24:48 PM,manager393
EMP10586,nicholas.tailor28,Nicholas Tailor,human_resources,Engineer,regional_office,WS-10586,DEV-52534,active,,NA,manager505
EMP10627,  tara.devan13  ,Tara Devan,operations,Trainee,work_from_home,,,active,09-09-2021 09:12:34 PM,,  manager568  
EMP11696,amrita.saran42,Amrita Saran,sales_team,Consultant,regional_office,WS-11696,DEV-46769,active,1732783059,not available,unknown
EMP12101,agastya.sule56,Agastya Sule,legal,Specialist,head_office,WS-12101,dev 39910,active,2022-05-24T06:36:50,,manager209
EMP12199,deepa.verma2,Deepa Verma,finance,Engineer,branch_office,LPT-12199,DEV-12133,active,09-Jun-2024 20:44:54,,manager544
EMP10403,ETHAN.SETTY54,Ethan Setty,support,Trainee,,LPT-10403,DEV-72424,active,05-11-2023 02:44:49 PM,,
EMP11154,rachita.peri30,Rachita Peri,compliance,Consultant,branch_office,WS-11154,DEV22280,active,2023-11-28 06:36:34,,manager983
EMP12255,EKBAL.VAIDYA45,Ekbal Vaidya,accounts,Analyst,branch_office,WS-12255,,active,2025/12/10,,NA
EMP11682,azad.sahota28,Azad Sahota,compliance,Administrator,work_from_home,WS-11682,DEV-41558,active,2025/07/27,,
EMP12056,,Chakradev Ramaswamy,compliance,Officer,regional_office,LPT-12056,DEV-99390,active,31/07/2022 04:53,,manager632
EMP12929,triveni.prasad4,Triveni Prasad,research_development,Engineer,,WS-12929,DEV-60371,inactive,11/01/2026,21/03/2026,manager453
EMP10452,UDYATI.SANGHA89,Udyati Sangha,innovation,Director,regional_office,LPT-10452,DEV-24818,active,06/03/2026 21:08,,manager964
EMP12301,yauvani.viswanathan80,Yauvani Viswanathan,people_team,Specialist,data_center,LPT-12301,,active,24-Aug-2022 15:53:59,,unknown
EMP11327,zayyan.naidu85,Zayyan Naidu,human_resources,Manager,remote,VDR-11327,DEV-36982,active,03/04/2026 05:52,NA,unknown
EMP12049,kalpit.bahri99,Kalpit Bahri,operations,Director,branch_office,LPT-12049,,active,2023-08-23 05:18:34,,manager432
EMP10880,ADVAY.SEKHON37,Advay Sekhon,operations,Analyst,regional_office,LPT-10880,dev81716,on_leave,30/03/2023 22:34,not available,manager361
EMP12505,radhika.bath93,Radhika Bath,procurement,Executive,work_from_home,LPT-12505,DEV-68365,open,1590451676,NA,manager251
EMP10623,deepa.bahl95,Deepa Bahl,cs,Engineer,branch_office,VDR-10623,,open,01/09/2024,,manager847
EMP12393,fitan.vohra30,Fitan Vohra,procurement,Officer,work_from_home,WS-12393,dev 73915,active,,,manager833
EMP12856,bishakha.vohra41,Bishakha Vohra,procurement,Trainee,,VDR-12856,DEV37376,open,07/11/2021,NA,NA
EMP11787,LAJITA.BUCH96,Lajita Buch,compliance,Engineer,,VDR-11787,,open,2020/12/12,,manager739
EMP10262,ekaraj_bhatnagar68,Ekaraj Bhatnagar,operations,Director,data_center,LPT-10262,DEV-49306,open,06-01-2026 09:20:29 PM,NA,  manager346  
EMP11634,xavier.thaker63,Xavier Thaker,marketing,Specialist,head_office,VDR-11634,DEV61834,open,11/07/2026 09:06,not available,MANAGER778
EMP11438,joshua.patel12,Joshua Patel,support,Engineer,remote,LPT-11438,DEV71300,active,2020-12-24T05:15:20,,manager746
EMP12198,abhiram.bhatt67,Abhiram Bhatt,customer_support,Analyst,regional_office,VDR-12198,DEV83013,on_leave,1622875772,1634896875,unknown
EMP11969,theodore.pandya55,Theodore Pandya,compliance,Analyst,warehouse,VDR-11969,,active,,not available,manager966
EMP12520,anamika.hegde80,Anamika Hegde,research_development,Consultant,regional_office,LPT-12520,dev53877,active,2025/05/26,not available,
EMP11802,hemani.saxena71,Hemani Saxena,information_technology,Administrator,head_office,VDR-11802,DEV43442,open,2022/06/29,,manager546
EMP10640,raksha.chandra35,Raksha Chandra,legal,Engineer,,VDR-10640,dev 36585,active,24-Jul-2020 11:28:55,,  manager549  
EMP12385,TANVEER.KAPUR63,Tanveer Kapur,research_development,Administrator,head_office,WS-12385,,active,26/04/2020 15:10,,manager961
